Info 0    [9:1:23.992] Format host information updated
Info 56   [9:1:41.150] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 15 structureChanged: false Elapsed: 30ms
Info 57   [9:1:41.150] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 58   [9:1:58.726] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 59   [9:1:58.771] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 16 structureChanged: false Elapsed: 45ms
Info 60   [9:1:58.772] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 61   [9:2:0.997] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 62   [9:2:1.5] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 17 structureChanged: false Elapsed: 8ms
Info 63   [9:2:1.5] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 64   [9:2:1.156] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 65   [9:2:1.171] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 18 structureChanged: false Elapsed: 15ms
Info 66   [9:2:1.171] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 67   [9:2:3.152] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 68   [9:2:3.158] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 19 structureChanged: false Elapsed: 6ms
Info 69   [9:2:3.158] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 70   [9:2:3.338] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 71   [9:2:3.348] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 20 structureChanged: false Elapsed: 10ms
Info 72   [9:2:3.348] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 73   [9:2:19.710] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 74   [9:2:19.721] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 21 structureChanged: false Elapsed: 10ms
Info 75   [9:2:19.721] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 76   [9:2:22.560] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 77   [9:2:22.599] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 22 structureChanged: false Elapsed: 39ms
Info 78   [9:2:22.600] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 79   [9:2:24.735] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 80   [9:2:24.749] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 23 structureChanged: false Elapsed: 14ms
Info 81   [9:2:24.749] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 82   [9:2:26.991] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 83   [9:2:27.18] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 24 structureChanged: false Elapsed: 27ms
Info 84   [9:2:27.18] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 85   [9:2:32.237] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 86   [9:2:32.259] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 25 structureChanged: false Elapsed: 22ms
Info 87   [9:2:32.259] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 88   [9:3:3.591] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 89   [9:3:3.601] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 26 structureChanged: false Elapsed: 10ms
Info 90   [9:3:3.601] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 91   [9:3:4.555] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 92   [9:3:4.574] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 27 structureChanged: false Elapsed: 19ms
Info 93   [9:3:4.575] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 94   [9:3:4.712] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 95   [9:3:4.729] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 28 structureChanged: false Elapsed: 17ms
Info 96   [9:3:4.729] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 97   [9:3:4.825] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 98   [9:3:4.831] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 29 structureChanged: false Elapsed: 6ms
Info 99   [9:3:4.831] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 100  [9:3:5.16] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 101  [9:3:5.36] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 30 structureChanged: false Elapsed: 20ms
Info 102  [9:3:5.36] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 103  [9:3:5.108] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 104  [9:3:5.121] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 31 structureChanged: false Elapsed: 12ms
Info 105  [9:3:5.121] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 106  [9:3:6.904] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 107  [9:3:6.912] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 32 structureChanged: false Elapsed: 8ms
Info 108  [9:3:6.912] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 109  [9:3:6.925] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 110  [9:3:6.934] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 33 structureChanged: false Elapsed: 9ms
Info 111  [9:3:6.934] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 112  [9:3:7.576] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 113  [9:3:7.586] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 34 structureChanged: false Elapsed: 10ms
Info 114  [9:3:7.586] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 115  [9:3:7.954] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 116  [9:3:7.964] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 35 structureChanged: false Elapsed: 9ms
Info 117  [9:3:7.964] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 118  [9:3:8.199] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 119  [9:3:8.207] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 36 structureChanged: false Elapsed: 8ms
Info 120  [9:3:8.207] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 121  [9:3:8.381] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 122  [9:3:8.386] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 37 structureChanged: false Elapsed: 5ms
Info 123  [9:3:8.387] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 124  [9:3:8.507] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 125  [9:3:8.518] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 38 structureChanged: false Elapsed: 11ms
Info 126  [9:3:8.518] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 127  [9:3:8.640] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 128  [9:3:8.646] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 39 structureChanged: false Elapsed: 6ms
Info 129  [9:3:8.646] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 130  [9:3:8.723] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 131  [9:3:8.736] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 40 structureChanged: false Elapsed: 13ms
Info 132  [9:3:8.737] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 133  [9:3:8.841] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 134  [9:3:8.851] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 41 structureChanged: false Elapsed: 10ms
Info 135  [9:3:8.851] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 136  [9:3:9.521] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 137  [9:3:9.532] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 42 structureChanged: false Elapsed: 11ms
Info 138  [9:3:9.532] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 139  [9:3:10.19] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 140  [9:3:10.47] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 43 structureChanged: false Elapsed: 27ms
Info 141  [9:3:10.50] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 142  [9:3:10.197] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 143  [9:3:10.203] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 44 structureChanged: false Elapsed: 6ms
Info 144  [9:3:10.203] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 145  [9:3:10.942] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 146  [9:3:10.960] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 45 structureChanged: false Elapsed: 17ms
Info 147  [9:3:10.961] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 148  [9:3:11.957] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 149  [9:3:11.985] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 46 structureChanged: false Elapsed: 27ms
Info 150  [9:3:11.985] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 151  [9:3:17.743] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 152  [9:3:17.762] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 47 structureChanged: false Elapsed: 19ms
Info 153  [9:3:17.763] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 154  [9:4:58.562] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 155  [9:4:58.581] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 48 structureChanged: false Elapsed: 19ms
Info 156  [9:4:58.581] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 157  [9:4:58.866] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 158  [9:4:58.884] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 49 structureChanged: false Elapsed: 18ms
Info 159  [9:4:58.884] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 160  [9:5:2.28] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 161  [9:5:2.37] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 50 structureChanged: false Elapsed: 9ms
Info 162  [9:5:2.37] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 163  [9:5:4.552] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 164  [9:5:4.568] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 51 structureChanged: false Elapsed: 16ms
Info 165  [9:5:4.568] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 166  [9:5:6.603] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 167  [9:5:6.609] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 52 structureChanged: false Elapsed: 6ms
Info 168  [9:5:6.609] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 169  [9:5:7.279] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 170  [9:5:7.316] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 53 structureChanged: false Elapsed: 37ms
Info 171  [9:5:7.316] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 172  [9:5:7.943] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 173  [9:5:7.950] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 54 structureChanged: false Elapsed: 7ms
Info 174  [9:5:7.950] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 175  [9:5:22.949] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 176  [9:5:22.969] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 55 structureChanged: false Elapsed: 20ms
Info 177  [9:5:22.969] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 178  [9:5:59.445] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 179  [9:5:59.454] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 56 structureChanged: false Elapsed: 7ms
Info 180  [9:5:59.454] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 181  [9:6:2.137] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 182  [9:6:2.142] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 57 structureChanged: false Elapsed: 5ms
Info 183  [9:6:2.142] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 184  [9:6:20.183] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 185  [9:6:20.200] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 58 structureChanged: false Elapsed: 17ms
Info 186  [9:6:20.200] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 187  [9:6:22.246] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 188  [9:6:22.275] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 59 structureChanged: false Elapsed: 29ms
Info 189  [9:6:22.276] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 190  [9:6:24.606] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 191  [9:6:24.635] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 60 structureChanged: false Elapsed: 29ms
Info 192  [9:6:24.636] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 193  [9:6:31.347] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 194  [9:6:31.356] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 61 structureChanged: false Elapsed: 9ms
Info 195  [9:6:31.356] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 196  [9:6:31.682] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 197  [9:6:31.722] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 62 structureChanged: false Elapsed: 40ms
Info 198  [9:6:31.722] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 199  [9:6:42.265] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 200  [9:6:42.276] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 63 structureChanged: false Elapsed: 11ms
Info 201  [9:6:42.281] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 202  [9:6:43.877] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 203  [9:6:43.897] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 64 structureChanged: false Elapsed: 20ms
Info 204  [9:6:43.897] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 205  [9:6:45.678] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 206  [9:6:45.690] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 65 structureChanged: false Elapsed: 12ms
Info 207  [9:6:45.690] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 208  [9:6:50.490] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 209  [9:6:50.503] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 66 structureChanged: false Elapsed: 13ms
Info 210  [9:6:50.503] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 211  [9:7:30.438] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 212  [9:7:30.446] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 67 structureChanged: false Elapsed: 8ms
Info 213  [9:7:30.447] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 214  [9:7:41.269] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 215  [9:7:41.291] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 68 structureChanged: false Elapsed: 22ms
Info 216  [9:7:41.291] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 217  [9:7:41.477] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 218  [9:7:41.487] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 69 structureChanged: false Elapsed: 10ms
Info 219  [9:7:41.488] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 220  [9:7:49.367] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 221  [9:7:49.417] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 70 structureChanged: false Elapsed: 50ms
Info 222  [9:7:49.418] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 223  [9:7:59.538] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 224  [9:7:59.583] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 71 structureChanged: false Elapsed: 45ms
Info 225  [9:7:59.584] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 226  [9:7:59.970] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 227  [9:7:59.979] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 72 structureChanged: false Elapsed: 9ms
Info 228  [9:7:59.980] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 229  [9:8:1.843] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 230  [9:8:1.866] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 73 structureChanged: false Elapsed: 23ms
Info 231  [9:8:1.867] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 232  [9:8:5.814] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 233  [9:8:5.870] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 74 structureChanged: false Elapsed: 56ms
Info 234  [9:8:5.871] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 235  [9:8:6.54] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 236  [9:8:6.90] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 75 structureChanged: false Elapsed: 34ms
Info 237  [9:8:6.90] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 238  [9:8:6.385] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 239  [9:8:6.412] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 76 structureChanged: false Elapsed: 27ms
Info 240  [9:8:6.413] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 241  [9:8:6.974] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 242  [9:8:6.994] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 77 structureChanged: false Elapsed: 20ms
Info 243  [9:8:6.994] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 244  [9:8:17.933] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 245  [9:8:17.955] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 78 structureChanged: false Elapsed: 22ms
Info 246  [9:8:17.955] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 247  [9:8:29.836] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 248  [9:8:29.849] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 79 structureChanged: false Elapsed: 13ms
Info 249  [9:8:29.849] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 250  [9:8:31.666] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 251  [9:8:31.672] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 80 structureChanged: false Elapsed: 6ms
Info 252  [9:8:31.672] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 253  [9:8:35.459] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 254  [9:8:35.483] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 81 structureChanged: false Elapsed: 24ms
Info 255  [9:8:35.483] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 256  [9:8:55.966] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 257  [9:8:55.979] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 82 structureChanged: false Elapsed: 13ms
Info 258  [9:8:55.979] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 259  [9:8:56.41] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 260  [9:8:56.49] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 83 structureChanged: false Elapsed: 7ms
Info 261  [9:8:56.50] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 262  [9:8:57.610] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 263  [9:8:57.620] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 84 structureChanged: false Elapsed: 10ms
Info 264  [9:8:57.620] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 265  [9:9:3.836] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 266  [9:9:3.855] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 85 structureChanged: false Elapsed: 18ms
Info 267  [9:9:3.855] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 268  [9:9:17.777] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 269  [9:9:17.782] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 86 structureChanged: false Elapsed: 5ms
Info 270  [9:9:17.782] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 271  [9:9:18.865] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 272  [9:9:18.873] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 87 structureChanged: false Elapsed: 8ms
Info 273  [9:9:18.873] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 274  [9:9:30.906] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 275  [9:9:30.926] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 88 structureChanged: false Elapsed: 19ms
Info 276  [9:9:30.926] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 277  [9:9:31.759] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
